Id,PublisherId,PublisherName,Status,LastPostDate,TimeSinceLastPost_Days,PostsCount_Sep2025_Jan2026,PostsCount_Jan2026_Today,TotalDistinctPostsTracked,DataStatus,ActivationStatus
29942934,10027715146,Yamieka Gaines,Active,Pending,,,,,Pending,Pending - data not yet available
29943272,10027715485,handmadebysarakim,Active,,,0,0,0,Verified,Never Activated
29943439,10027715643,fermechaw14,Active,,,0,0,0,Verified,Never Activated
29943462,10027715666,Sarah Bryan,Active,2026-04-07,98,0,12,12,Verified,Newly Activated
29943645,10027715848,Bailey Flint,Active,,,0,0,0,Verified,Never Activated
29944309,10027716554,𝕵𝖆𝖒𝖆𝖗𝖎𝖚𝖘 𝖂𝖆𝖑𝖑𝖆𝖈𝖊 ♛,Active,Pending,,,,,Pending,Pending - data not yet available
29944328,10027716573,Miles king~👑,Active,,,0,0,0,Verified,Never Activated
29945272,10027717542,Chris,Active,,,0,0,0,Verified,Never Activated
29945397,10027717667,Dabbah_king420,Active,Pending,,,,,Pending,Pending - data not yet available
29945628,10027717899,ChildRebel™,Active,,,0,0,0,Verified,Never Activated
29945921,10027718205,paige_luv,Active,,,0,0,0,Verified,Never Activated
29945964,10027718249,Cheri,Active,,,0,0,0,Verified,Never Activated
29946083,10027718373,Rayven Renai,Active,,,0,0,0,Verified,Never Activated
29946234,10027718529,_jaydueces,Active,Pending,,,,,Pending,Pending - data not yet available
29946329,10027718625,meandmissjones,Active,Pending,,,,,Pending,Pending - data not yet available
29946598,10027718903,kurlyhairkilla,Active,,,0,0,0,Verified,Never Activated
29946637,10027718943,Nikki Johnson,Active,Pending,,,,,Pending,Pending - data not yet available
29946687,10027718995,Kaitlyn Kovacs,Active,,,0,0,0,Verified,Never Activated
29946763,10027719073,_kandidlykayla,Active,Pending,,,,,Pending,Pending - data not yet available
29946773,10027719083,Jooliana Krummel,Active,Pending,,,,,Pending,Pending - data not yet available
29946958,10027719261,devonricmedia,Active,Pending,,,,,Pending,Pending - data not yet available
29946976,10027719280,mira.pruitt,Active,,,0,0,0,Verified,Never Activated
29947382,10027719659,jahne.hunter1,Active,Pending,,,,,Pending,Pending - data not yet available
29947432,10027719702,lakiaf,Active,,,0,0,0,Verified,Never Activated
29947599,10027719849,shanaribrown,Active,,,0,0,0,Verified,Never Activated
29947624,10027719878,gina,Active,Pending,,,,,Pending,Pending - data not yet available
29947753,10027719990,Danasia | TheLabel,Active,2026-06-11,33,6,11,17,Verified,Consistently Active
29947824,10027720055,nevoyfaith,Active,,,0,0,0,Verified,Never Activated
29947828,10027720058,Paola Mariño,Active,Pending,,,,,Pending,Pending - data not yet available
29948035,10027720231,Toushonta Hogan,Active,,,0,0,0,Verified,Never Activated
29948041,10027720236,Lynsa Glenn,Active,,,0,0,0,Verified,Never Activated
29948063,10027720254,ugcwithjennifer,Active,Pending,,,,,Pending,Pending - data not yet available
29948067,10027720258,kiraamil,Active,Pending,,,,,Pending,Pending - data not yet available
29948087,10027720276,Angela Fuertes,Active,,,0,0,0,Verified,Never Activated
29948096,10027720283,catsteading44,Active,Pending,,,,,Pending,Pending - data not yet available
29948103,10027720289,simplymonikaxo,Active,Pending,,,,,Pending,Pending - data not yet available
29948105,10027720291,Jada,Active,Pending,,,,,Pending,Pending - data not yet available
29948139,10027720320,Kananda Mendes,Active,,,0,0,0,Verified,Never Activated
29948143,10027720323,athomewithg7,Active,Pending,,,,,Pending,Pending - data not yet available
29948152,10027720330,carterkrishauna96,Active,,,0,0,0,Verified,Never Activated
29948180,10027720354,kierra.williams74,Active,Pending,,,,,Pending,Pending - data not yet available
29948234,10027720399,Kayla Sue Roberts,Active,2026-07-12,2,1,96,97,Verified,Consistently Active
29948288,10027720444,dmr,Active,,,0,0,0,Verified,Never Activated
29948297,10027720453,floyd_mz,Active,Pending,,,,,Pending,Pending - data not yet available
29948310,10027720464,ardasia.faine16,Active,,,0,0,0,Verified,Never Activated
29948349,10027720500,neshaforever19,Active,,,0,0,0,Verified,Never Activated
29948384,10027720528,dtejulieta,Active,,,0,0,0,Verified,Never Activated
29948393,10027720537,Jamacia Dorsett,Active,Pending,,,,,Pending,Pending - data not yet available
29948403,10027720545,Mia Odom,Active,,,0,0,0,Verified,Never Activated
29948430,10027720567,ricedd1987,Active,,,0,0,0,Verified,Never Activated
29948539,10027720651,shaylajwhite,Active,,,0,0,0,Verified,Never Activated
29948612,10027720716,melissamhoang,Active,Pending,,,,,Pending,Pending - data not yet available
29948629,10027720730,ebony.st32,Active,Pending,,,,,Pending,Pending - data not yet available
29948728,10027720817,mznisha86,Active,Pending,,,,,Pending,Pending - data not yet available
29948808,10027720882,Roxanne Wiggan,Active,2025-12-24,202,1,0,1,Verified,Went Dark
29948819,10027720892,laurenruhl33,Active,,,0,0,0,Verified,Never Activated
29948859,10027720926,Morgan Dean,Active,Pending,,,,,Pending,Pending - data not yet available
29948974,10027721010,Kiara Davis,Active,,,0,0,0,Verified,Never Activated
29949018,10027721047,tiaraw01,Active,Pending,,,,,Pending,Pending - data not yet available
29949047,10027721071,Karlea Lynné,Active,Pending,,,,,Pending,Pending - data not yet available
29949082,10027721101,hannahfaith022194,Active,,,0,0,0,Verified,Never Activated
29949103,10027721119,ashleighlashawn,Active,,,0,0,0,Verified,Never Activated
29949144,10027721152,sammymowrey,Active,Pending,,,,,Pending,Pending - data not yet available
29949253,10027721244,thirilattt,Active,,,0,0,0,Verified,Never Activated
29949278,10027721264,jakobyinvegas,Active,Pending,,,,,Pending,Pending - data not yet available
29949414,10027721385,Daria Khuzina,Active,,,0,0,0,Verified,Never Activated
29949420,10027721390,thehausofblaq,Active,Pending,,,,,Pending,Pending - data not yet available
29949438,10027721406,marajamai,Active,,,0,0,0,Verified,Never Activated
29949502,10027721461,gregoriokanemi,Active,Pending,,,,,Pending,Pending - data not yet available
29949629,10027721563,dondadapromotions,Active,Pending,,,,,Pending,Pending - data not yet available
29949632,10027721566,Dorothy Caskey Podzemny,Active,,,0,0,0,Verified,Never Activated
29949648,10027721579,tijinee.luxe,Active,Pending,,,,,Pending,Pending - data not yet available
29949726,10027721642,imvictoriabrown,Active,,,0,0,0,Verified,Never Activated
29949733,10027721647,gabrielleeire,Active,,,0,0,0,Verified,Never Activated
29949735,10027721649,mekkamp4,Active,,,0,0,0,Verified,Never Activated
29949743,10027721654,Luz Milanes,Active,Pending,,,,,Pending,Pending - data not yet available
29949751,10027721660,deedeeg3776,Active,Pending,,,,,Pending,Pending - data not yet available
29949815,10027721715,Mae Cosello,Active,2026-04-30,75,0,1,1,Verified,Newly Activated
29949876,10027721766,renitaobi,Active,Pending,,,,,Pending,Pending - data not yet available
29949879,10027721769,4vhomesllc,Active,,,0,0,0,Verified,Never Activated
29949913,10027721801,brittlandrew,Active,,,0,0,0,Verified,Never Activated
29949934,10027721818,Jasmine Mayers,Active,2026-05-18,57,1,3,4,Verified,Consistently Active
29949989,10027721868,giftedtouchdecor,Active,2026-01-29,166,0,2,2,Verified,Newly Activated
29950002,10027721879,nikkishops95,Active,Pending,,,,,Pending,Pending - data not yet available
29950038,10027721910,javiagaskins,Active,,,0,0,0,Verified,Never Activated
29950096,10027721963,stephfisher_,Active,Pending,,,,,Pending,Pending - data not yet available
29950115,10027721981,Susana  Lopez,Active,Pending,,,,,Pending,Pending - data not yet available
29950131,10027721995,donteil,Active,,,0,0,0,Verified,Never Activated
29950149,10027722008,Jessa W,Active,Pending,,,,,Pending,Pending - data not yet available
29950163,10027722019,mmacbrewi1,Active,2026-06-08,36,4,1,5,Verified,Consistently Active
29950173,10027722026,chelsea.labaume,Active,,,0,0,0,Verified,Never Activated
29950190,10027722039,bestmegan,Active,2025-11-29,227,1,0,1,Verified,Went Dark
29950201,10027722045,Shannon Evans,Active,Pending,,,,,Pending,Pending - data not yet available
29950260,10027722097,Paula Trujillo,Active,Pending,,,,,Pending,Pending - data not yet available
29950266,10027722102,dysonjoram,Active,,,0,0,0,Verified,Never Activated
29950345,10027722177,nikkiugcnyc,Active,,,0,0,0,Verified,Never Activated
29950416,10027722240,tkeith518,Active,Pending,,,,,Pending,Pending - data not yet available
29950683,10027722497,anthonyhaynes109,Active,,,0,0,0,Verified,Never Activated
29950863,10027722667,pepetheginger,Active,Pending,,,,,Pending,Pending - data not yet available
29951102,10027722910,bell.jasmine0,Active,Pending,,,,,Pending,Pending - data not yet available
29951145,10027722950,jackiemixon10,Active,Pending,,,,,Pending,Pending - data not yet available
29951167,10027722972,andreab28.collab,Active,Pending,,,,,Pending,Pending - data not yet available
29951282,10027723084,yolandareviews90,Active,,,0,0,0,Verified,Never Activated
29951836,10027723625,Imani Buie,Active,,,0,0,0,Verified,Never Activated
29951931,10027723723,itskaylagross,Active,Pending,,,,,Pending,Pending - data not yet available
29951936,10027723728,shesgottit09,Active,,,0,0,0,Verified,Never Activated
29952136,10027723931,briana.luna,Active,Pending,,,,,Pending,Pending - data not yet available
29952277,10027724032,Neel,Active,Pending,,,,,Pending,Pending - data not yet available
29952383,10027724184,Sofia,Active,Pending,,,,,Pending,Pending - data not yet available
29952968,10027724773,Yita,Active,,,0,0,0,Verified,Never Activated
29953067,10027724873,rebekah molloy,Active,Pending,,,,,Pending,Pending - data not yet available
29953084,10027724890,riann,Active,Pending,,,,,Pending,Pending - data not yet available
29953103,10027724909,jessamie french,Active,Pending,,,,,Pending,Pending - data not yet available
29953299,10027725114,Katherine Garcia,Active,,,0,0,0,Verified,Never Activated
29953620,10027725556,kmor.23,Active,Pending,,,,,Pending,Pending - data not yet available
29953656,10027725596,teamdariann,Active,Pending,,,,,Pending,Pending - data not yet available
29953905,10027725845,Teniesha Biagas,Active,,,0,0,0,Verified,Never Activated
29953921,10027725861,_xiomua18,Active,Pending,,,,,Pending,Pending - data not yet available
29954038,10027725979,tamiashayonna,Active,,,0,0,0,Verified,Never Activated
29954075,10027726017,z o ë  w e a v e r,Active,Pending,,,,,Pending,Pending - data not yet available
29954149,10027726073,jayj504.jervon,Active,,,0,0,0,Verified,Never Activated
29954196,10027726121,˗ˏˋSavannah Harleyˎˊ˗,Active,,,0,0,0,Verified,Never Activated
29954448,10027726394,Kai 🇹🇹🇧🇧🌈,Active,Pending,,,,,Pending,Pending - data not yet available
29954829,10027726745,Antonio X Lemon,Active,Pending,,,,,Pending,Pending - data not yet available
29955033,10027726985,laurenpaterni,Active,Pending,,,,,Pending,Pending - data not yet available
29955222,10027727149,Jon’Queria Kijhona Tyquaye S.🌹,Active,Pending,,,,,Pending,Pending - data not yet available
29955897,10027727856,zerimar0606,Active,,,0,0,0,Verified,Never Activated
29955901,10027727860,Stephanie,Active,Pending,,,,,Pending,Pending - data not yet available
29956188,10027728142,mulreninb,Active,Pending,,,,,Pending,Pending - data not yet available
29956613,10027728552,Tiffany Bell,Active,2026-01-28,167,3,2,5,Verified,Consistently Active
29956628,10027728567,estimstep,Active,Pending,,,,,Pending,Pending - data not yet available
29957608,10027729536,shaniquaross.sr,Active,,,0,0,0,Verified,Never Activated
29958077,10027729996,Meghan Kraft,Active,,,0,0,0,Verified,Never Activated
29958165,10027730084,MURZBO,Active,Pending,,,,,Pending,Pending - data not yet available
29958503,10027730476,kate.roxana,Active,,,0,0,0,Verified,Never Activated
29958717,10027730692,mirrfitness,Active,Pending,,,,,Pending,Pending - data not yet available
29958728,10027730704,Marina Angioletti 📍NYC Food | Beauty | Lifestyle,Active,2026-04-19,86,0,1,1,Verified,Newly Activated
29958733,10027730709,mrsamberturner79,Active,Pending,,,,,Pending,Pending - data not yet available
29959192,10027731189,Begimai Temir,Active,,,0,0,0,Verified,Never Activated
29959478,10027731483,☆ Katie K ☆,Active,Pending,,,,,Pending,Pending - data not yet available
29960690,10027732702,Chance 🐾💙,Active,,,0,0,0,Verified,Never Activated
29960710,10027732722,Deazy Lee,Active,2026-03-18,118,0,8,8,Verified,Newly Activated
29962646,10027734670,Martina Mikhail,Active,,,0,0,0,Verified,Never Activated
29963552,10027735581,kianna_carmo,Active,Pending,,,,,Pending,Pending - data not yet available
29963992,10027736023,bessiebaee,Active,Pending,,,,,Pending,Pending - data not yet available
29964010,10027736042,claragrugz,Active,Pending,,,,,Pending,Pending - data not yet available
29964018,10027736052,Boldaslauren,Active,Pending,,,,,Pending,Pending - data not yet available
29964019,10027736053,Mikayla Kaufenberg,Active,Pending,,,,,Pending,Pending - data not yet available
29964039,10027736073,anniesneed_,Active,,,0,0,0,Verified,Never Activated
29964043,10027736079,xjessicv,Active,Pending,,,,,Pending,Pending - data not yet available
29964057,10027736094,brysrna,Active,,,0,0,0,Verified,Never Activated
29964091,10027736129,lwi_method,Active,,,0,0,0,Verified,Never Activated
29964105,10027736144,bbrendagab,Active,Pending,,,,,Pending,Pending - data not yet available
29964113,10027736152,simpleascasey,Active,Pending,,,,,Pending,Pending - data not yet available
29964121,10027736160,KAMBRIA LEWIS,Active,2026-07-07,7,0,3,3,Verified,Newly Activated
29964122,10027736161,khadmuh,Active,Pending,,,,,Pending,Pending - data not yet available
29964138,10027736177,yasmine.luther,Active,,,0,0,0,Verified,Never Activated
29964142,10027736181,mic.kayla,Active,Pending,,,,,Pending,Pending - data not yet available
29964145,10027736184,anastasia_shahh,Active,Pending,,,,,Pending,Pending - data not yet available
29964168,10027736206,That Geek Family,Active,2026-05-07,68,0,4,4,Verified,Newly Activated
29964741,10027736776,Chelsea&Fam|LoveThatTranscends,Active,Pending,,,,,Pending,Pending - data not yet available
29964948,10027736984,Kourtney Iman King,Active,Pending,,,,,Pending,Pending - data not yet available
29964963,10027736999,Cerwah Prempeh,Active,Pending,,,,,Pending,Pending - data not yet available
29965015,10027737051,Biena Griffin | Wellness + Lifestyle,Active,,,0,0,0,Verified,Never Activated
29965238,10027737274,asherjthomas22,Active,Pending,,,,,Pending,Pending - data not yet available
29965453,10027737489,torrriiee,Active,Pending,,,,,Pending,Pending - data not yet available
29965631,10027737667,Dan Adkins,Active,Pending,,,,,Pending,Pending - data not yet available
29965824,10027737861,Jake Howell,Active,Pending,,,,,Pending,Pending - data not yet available
29966225,10027738406,Claudio Conde,Active,Pending,,,,,Pending,Pending - data not yet available
29967000,10027739184,Jeanette Davila-Rivera,Active,,,0,0,0,Verified,Never Activated
29967066,10027739250,Brandon Taylor,Active,,,0,0,0,Verified,Never Activated
29967895,10027740153,Jamila Reddy,Active,Pending,,,,,Pending,Pending - data not yet available
29968147,10027740405,lissie cox ❣️ ur fav deinfluencer 🍅 idk what i’m doing 😔,Active,Pending,,,,,Pending,Pending - data not yet available
29968298,10027740555,Flower 🌺,Active,Pending,,,,,Pending,Pending - data not yet available
29968622,10027740876,Erin Jennum,Active,Pending,,,,,Pending,Pending - data not yet available
29968812,10027741064,Charisse Marte,Active,Pending,,,,,Pending,Pending - data not yet available
29969174,10027741425,Luisiana Madelin Paula,Active,,,0,0,0,Verified,Never Activated
29969445,10027741695,Kait - @readwithk8,Active,Pending,,,,,Pending,Pending - data not yet available
29969849,10027742097,Denisse Íñiguez,Active,Pending,,,,,Pending,Pending - data not yet available
29969911,10027742158,UGC Creator | Content for Brands & Hotels,Active,,,0,0,0,Verified,Never Activated
29970044,10027742292,Kanisha Anthony,Active,,,0,0,0,Verified,Never Activated
29970773,10027743009,sammycitrus02,Active,Pending,,,,,Pending,Pending - data not yet available
29970972,10027743179,Deepa Christine,Active,Pending,,,,,Pending,Pending - data not yet available
29971008,10027743211,contact,Active,,,0,0,0,Verified,Never Activated
29971204,10027743387,kilosmith,Active,2025-12-18,208,3,0,3,Verified,Went Dark
29971205,10027743388,Hanni B,Active,Pending,,,,,Pending,Pending - data not yet available
29971239,10027743418,Raquel Cowan,Active,,,0,0,0,Verified,Never Activated
29971301,10027743475,Hannah Huteson,Active,Pending,,,,,Pending,Pending - data not yet available
29971318,10027743490,babygator572,Active,Pending,,,,,Pending,Pending - data not yet available
29982993,10027755140,debbym46,Active,,,0,0,0,Verified,Never Activated
29982997,10027755144,approvedbygod,Active,Pending,,,,,Pending,Pending - data not yet available
29983102,10027755298,Maya Elizabeth,Active,Pending,,,,,Pending,Pending - data not yet available
29983538,10027755876,nyeisha.page,Active,Pending,,,,,Pending,Pending - data not yet available
29983839,10027756000,JESSETTE☽ NYC,Active,Pending,,,,,Pending,Pending - data not yet available
29983882,10027756048,Jacqueline Peace,Active,Pending,,,,,Pending,Pending - data not yet available
29983955,10027756122,M A K E U P  A R T I S T,Active,Pending,,,,,Pending,Pending - data not yet available
29984534,10027756718,Gifted ✨,Active,Pending,,,,,Pending,Pending - data not yet available
29984596,10027756781,meritthemini,Active,,,0,0,0,Verified,Never Activated
29984817,10027757009,𝓒𝓱𝓮𝓵𝓼𝓮𝓪 𝓙𝓮𝓷𝓮𝓽𝓽𝓮 🦂,Active,,,0,0,0,Verified,Never Activated
29984828,10027757020,BREADWINNER 🤩,Active,,,0,0,0,Verified,Never Activated
29984847,10027757039,Shaquela🌻,Active,Pending,,,,,Pending,Pending - data not yet available
29985019,10027757277,charise.horton,Active,Pending,,,,,Pending,Pending - data not yet available
29985190,10027757450,brittanymflournoy,Active,Pending,,,,,Pending,Pending - data not yet available
29985460,10027757706,H a n n a h,Active,,,0,0,0,Verified,Never Activated
29985848,10027758137,cwillisatjo,Active,Pending,,,,,Pending,Pending - data not yet available
29985859,10027758148,amandasmithh020,Active,,,0,0,0,Verified,Never Activated
29985931,10027758221,gabbydoesntcare_,Active,Pending,,,,,Pending,Pending - data not yet available
29986105,10027758403,Jazmin LeFae,Active,Pending,,,,,Pending,Pending - data not yet available
29986165,10027758466,richardskendaysha,Active,Pending,,,,,Pending,Pending - data not yet available
29986182,10027758482,Danielle Thomas,Active,,,0,0,0,Verified,Never Activated
29986292,10027758599,jaque frazier,Active,Pending,,,,,Pending,Pending - data not yet available
29986761,10027759070,Shely Benitah,Active,,,0,0,0,Verified,Never Activated
29987070,10027759384,Krista,Active,,,0,0,0,Verified,Never Activated
29987108,10027759423,👑 v a l e r i a 👑,Active,,,0,0,0,Verified,Never Activated
29987297,10027759618,makharri,Active,Pending,,,,,Pending,Pending - data not yet available
29987438,10027759804,maria_jaramillo,Active,Pending,,,,,Pending,Pending - data not yet available
29987617,10027759955,Queen Layz ✨👑,Active,Pending,,,,,Pending,Pending - data not yet available
29987786,10027760129,JAZMINE RUBIO 🌙✨⭐️,Active,Pending,,,,,Pending,Pending - data not yet available
29988229,10027760670,partowevents,Active,Pending,,,,,Pending,Pending - data not yet available
29988514,10027761003,desirajemison,Active,Pending,,,,,Pending,Pending - data not yet available
29988702,10027761199,QueenStatus4Eva👑,Active,,,0,0,0,Verified,Never Activated
29989072,10027761575,Dayna Furgiuele-Pack,Active,,,0,0,0,Verified,Never Activated
29989179,10027761684,1 of 1✨,Active,Pending,,,,,Pending,Pending - data not yet available
29989685,10027762203,lilniyaaa,Active,Pending,,,,,Pending,Pending - data not yet available
29989742,10027762261,Audrey Davern,Active,Pending,,,,,Pending,Pending - data not yet available
29989965,10027762472,kylee.seymour,Active,,,0,0,0,Verified,Never Activated
29990145,10027762672,taylorlnelsonn,Active,2026-01-10,185,0,1,1,Verified,Newly Activated
29990467,10027763003,jeeneyim,Active,Pending,,,,,Pending,Pending - data not yet available
29990820,10027763361,danielle,Active,,,0,0,0,Verified,Never Activated
29990831,10027763372,xo.haven,Active,Pending,,,,,Pending,Pending - data not yet available
29990931,10027763473,ddt.xoxo,Active,,,0,0,0,Verified,Never Activated
29991142,10027763689,Maggie Edenfield,Active,Pending,,,,,Pending,Pending - data not yet available
29991380,10027763929,helloarantxa,Active,Pending,,,,,Pending,Pending - data not yet available
29991683,10027764232,thenedraroots,Active,Pending,,,,,Pending,Pending - data not yet available
29991753,10027764302,osparks1716,Active,Pending,,,,,Pending,Pending - data not yet available
29992297,10027764831,cocopuffdispensary,Active,,,0,0,0,Verified,Never Activated
29992457,10027764986,Jennifer Ford Berry,Active,Pending,,,,,Pending,Pending - data not yet available
29992523,10027765051,kbroomf121,Active,,,0,0,0,Verified,Never Activated
29992558,10027765085,Laura Radus,Active,Pending,,,,,Pending,Pending - data not yet available
29992642,10027765170,lexidanielleee,Active,Pending,,,,,Pending,Pending - data not yet available
29992651,10027765179,Hannah Berkovsky Bagley,Active,Pending,,,,,Pending,Pending - data not yet available
29993462,10027765986,level227ent,Active,,,0,0,0,Verified,Never Activated
29993522,10027766043,sabrinapr3,Active,2026-04-27,78,0,4,4,Verified,Newly Activated
29993541,10027766061,asiamuse.ugc,Active,Pending,,,,,Pending,Pending - data not yet available
29993593,10027766113,Denise Hazime,Active,2026-04-21,84,0,2,2,Verified,Newly Activated
29993692,10027766252,mycopyandpaste,Active,,,0,0,0,Verified,Never Activated
29993742,10027766303,Imani Annese,Active,Pending,,,,,Pending,Pending - data not yet available
29993750,10027766311,haileyrayk,Active,Pending,,,,,Pending,Pending - data not yet available
29993775,10027766334,Kara B,Active,Pending,,,,,Pending,Pending - data not yet available
29993842,10027766401,Traya Young,Active,2025-12-25,201,1,0,1,Verified,Went Dark
29993900,10027766460,thecozydesi,Active,Pending,,,,,Pending,Pending - data not yet available
29994348,10027766891,vanessaduran.info,Active,Pending,,,,,Pending,Pending - data not yet available
29994786,10027767325,Jason Jaimes,Active,,,0,0,0,Verified,Never Activated
29994835,10027767375,lisa,Active,Pending,,,,,Pending,Pending - data not yet available
29994871,10027767414,Yusra Iftikhar,Active,Pending,,,,,Pending,Pending - data not yet available
29995012,10027767559,shamhad_broades2,Active,Pending,,,,,Pending,Pending - data not yet available
29995094,10027767639,tay.trent2010,Active,Pending,,,,,Pending,Pending - data not yet available
29995116,10027767661,kelcyhercules123,Active,,,0,0,0,Verified,Never Activated
29995309,10027767848,mlokenau,Active,Pending,,,,,Pending,Pending - data not yet available
29995320,10027767857,shaneicenicole03,Active,Pending,,,,,Pending,Pending - data not yet available
29995501,10027768034,assweetaspye,Active,Pending,,,,,Pending,Pending - data not yet available
29995525,10027768058,shantelgabsanchez,Active,,,0,0,0,Verified,Never Activated
29995594,10027768125,ashleyadams.0224,Active,Pending,,,,,Pending,Pending - data not yet available
29995596,10027768127,Greta Luna Priego,Active,Pending,,,,,Pending,Pending - data not yet available
29995745,10027768259,arosek2002,Active,Pending,,,,,Pending,Pending - data not yet available
29995832,10027768336,Kyon,Active,Pending,,,,,Pending,Pending - data not yet available
29995922,10027768412,Iyanla Clark,Active,,,0,0,0,Verified,Never Activated
29996553,10027769044,eevecastings,Active,,,0,0,0,Verified,Never Activated
29996658,10027769146,Prince Kelechi Amukamara,Active,,,0,0,0,Verified,Never Activated
29996788,10027769276,Elizabeth Sanzo,Active,Pending,,,,,Pending,Pending - data not yet available
29996934,10027769410,campos.l.maria,Active,Pending,,,,,Pending,Pending - data not yet available
29997078,10027769550,ngannoona,Active,Pending,,,,,Pending,Pending - data not yet available
29997096,10027769567,Leticia Downing,Active,Pending,,,,,Pending,Pending - data not yet available
29997191,10027769658,compassoutdoorspnw,Active,,,0,0,0,Verified,Never Activated
29997199,10027769664,selinahcollab,Active,,,0,0,0,Verified,Never Activated
29997235,10027769697,thethompsontwinssugc,Active,Pending,,,,,Pending,Pending - data not yet available
29997377,10027769835,bigaga1,Active,,,0,0,0,Verified,Never Activated
29997396,10027769852,molifetravelsinfluencing,Active,,,0,0,0,Verified,Never Activated
29997673,10027770129,torrie.info,Active,2026-03-27,109,0,14,14,Verified,Newly Activated
29997781,10027770240,josh.smart,Active,,,0,0,0,Verified,Never Activated
29997857,10027770316,Mercedes Sapp,Active,,,0,0,0,Verified,Never Activated
29998235,10027770692,thenickidipietro,Active,,,0,0,0,Verified,Never Activated
29998241,10027770698,nisahhh___,Active,Pending,,,,,Pending,Pending - data not yet available
29998349,10027770808,Genesis Matos,Active,,,0,0,0,Verified,Never Activated
29998369,10027770828,🌾🌸,Active,Pending,,,,,Pending,Pending - data not yet available
29998541,10027770977,Raya Joseph,Active,Pending,,,,,Pending,Pending - data not yet available
29998806,10027771273,tiff ✨,Active,,,0,0,0,Verified,Never Activated
29998836,10027771304,theavaceleste,Active,Pending,,,,,Pending,Pending - data not yet available
29998954,10027771422,NOELLE LUCIEN,Active,Pending,,,,,Pending,Pending - data not yet available
29999093,10027771564,C h i n e l o   K r y s t l e,Active,,,0,0,0,Verified,Never Activated
29999397,10027771875,meldrossner,Active,Pending,,,,,Pending,Pending - data not yet available
29999579,10027772060,janee.monique,Active,,,0,0,0,Verified,Never Activated
29999672,10027772152,kacey.,Active,,,0,0,0,Verified,Never Activated
29999688,10027772170,nysida.m,Active,Pending,,,,,Pending,Pending - data not yet available
29999789,10027772274,shailynmercedes,Active,,,0,0,0,Verified,Never Activated
29999810,10027772295,itsadunniade,Active,Pending,,,,,Pending,Pending - data not yet available
30000007,10027772492,afiaxowusu,Active,Pending,,,,,Pending,Pending - data not yet available
30000240,10027772728,kayleeshermannn,Active,,,0,0,0,Verified,Never Activated
30000329,10027772819,Nassera Bougherara,Active,,,0,0,0,Verified,Never Activated
30000349,10027772840,julia christine ✨,Active,,,0,0,0,Verified,Never Activated
30000357,10027772849,court!!,Active,Pending,,,,,Pending,Pending - data not yet available
30000492,10027772985,Bella,Active,Pending,,,,,Pending,Pending - data not yet available
30000882,10027773381,ceceflood,Active,,,0,0,0,Verified,Never Activated
30000905,10027773405,Asia Dawson,Active,Pending,,,,,Pending,Pending - data not yet available
30001070,10027773572,Cuban Link,Active,,,0,0,0,Verified,Never Activated
30001244,10027773739,thegirlnextdoord,Active,2026-01-10,185,0,1,1,Verified,Newly Activated
30001797,10027774294,Tiffany Bacener,Active,,,0,0,0,Verified,Never Activated
30001873,10027774371,plantbaenicolee,Active,,,0,0,0,Verified,Never Activated
30001908,10027774406,dess_imani,Active,,,0,0,0,Verified,Never Activated
30001912,10027774410,ericaanthony24,Active,,,0,0,0,Verified,Never Activated
30001966,10027774465,futuremrswhite,Active,Pending,,,,,Pending,Pending - data not yet available
30002002,10027774501,brodiessecretss,Active,,,0,0,0,Verified,Never Activated
30002639,10027776056,chelsfbaby,Active,Pending,,,,,Pending,Pending - data not yet available
30002681,10027776099,NiNi NGUYEN,Active,,,0,0,0,Verified,Never Activated
30003029,10027776451,rubyraebecker,Active,Pending,,,,,Pending,Pending - data not yet available
30003046,10027776468,shauna_33,Active,,,0,0,0,Verified,Never Activated
30003156,10027776720,kimberly.tunell,Active,Pending,,,,,Pending,Pending - data not yet available
30003527,10027777090,trisha.patricia,Active,,,0,0,0,Verified,Never Activated
30003537,10027777100,charelinks,Active,Pending,,,,,Pending,Pending - data not yet available
30004119,10027777965,Tara Shay Montgomery,Active,Pending,,,,,Pending,Pending - data not yet available
30004187,10027778035,17🤪👑,Active,,,0,0,0,Verified,Never Activated
30004226,10027778075,15,Active,Pending,,,,,Pending,Pending - data not yet available
30004239,10027778090,Zy🤤,Active,Pending,,,,,Pending,Pending - data not yet available
30004275,10027778126,_heatherchris,Active,Pending,,,,,Pending,Pending - data not yet available
30004547,10027778398,Jacqueline,Active,Pending,,,,,Pending,Pending - data not yet available
30004765,10027778611,travelfaithlove,Active,Pending,,,,,Pending,Pending - data not yet available
30005180,10027778986,shaye.w,Active,2026-03-26,110,2,1,3,Verified,Consistently Active
30005181,10027778987,yeezusraisedme,Active,Pending,,,,,Pending,Pending - data not yet available
30005372,10027779150,Skylar Economy,Active,Pending,,,,,Pending,Pending - data not yet available
30005396,10027779174,michelle sanders,Active,Pending,,,,,Pending,Pending - data not yet available
30005411,10027779189,jessicayanet,Active,Pending,,,,,Pending,Pending - data not yet available
30005637,10027779412,kipanitlc,Active,Pending,,,,,Pending,Pending - data not yet available
30005720,10027779585,MelanieNicolee 🤍,Active,Pending,,,,,Pending,Pending - data not yet available
30005764,10027779777,kaylen.berling,Active,Pending,,,,,Pending,Pending - data not yet available
