Id,PublisherId,PublisherName,Status,InstagramHandle,TikTokHandle
30255456,10028027790,Monica Skinner,Active,monicajoellexo,monicajoelle
30255522,10028027853,kyliechang02,Active,,kyofcloudy
30278193,10028050495,magic.tiktok.pro,Active,elana_ugc,ugc_elana
30278226,10028050524,jessicapaigepr,Active,,jess..paige
30278288,10028050583,ariellemcinnis,Active,,mrs.ariellejm
30279413,10028051688,shannon.michele92,Active,,shannmichele92
30280532,10028052816,jordanpthomson,Active,,jordanpthomson
30280561,10028052845,evillalobosss,Active,evillaloboss,evillalobosss
30280546,10028052830,luckylaini,Active,laini.leonor,luckylaini
30280566,10028052850,nimilolu,Active,nimilolu_,nimilolu
30280571,10028052855,killjoyproject,Active,,scrubbygarb
30280577,10028052870,maritokoven,Active,maritokoven,maritokoven
30280587,10028052872,uglygirlsworld,Active,,uglygirlsworld
30280592,10028052877,faithblackshear2,Active,faithblackshear2,
30280612,10028052898,madelyn.gw,Active,madelyn.woodrow,madelyn.gw
30280600,10028052885,ugcwithbridge,Active,ugcwithbridge,
30280613,10028052899,lizinnyc,Active,,lizinnewyorkcity
30280601,10028052886,not_tash_s,Active,,not_tash_s
30280614,10028052900,lizsimp_,Active,,lizsimp_
30280617,10028052903,eileenis,Active,eileenhuynher,eileenis
30280621,10028052907,saristimets,Active,,saristimets
30280626,10028052912,hannahvandenkolk,Active,hannahvandenkolk,hannahvandenkolk
30280631,10028052917,kendylparla,Active,,kendylparla
30280641,10028052927,amandastella195,Active,,amandastella195
30280657,10028052944,rupley,Active,rupleyyy,rupley
30280653,10028052939,olive.runs,Active,olive.runs,olive.runs
30280673,10028052961,Taylor Seri,Active,,topaztayl0r
30280659,10028052946,ciggybiggytiggy,Active,,ciggybiggytiggy
30280704,10028052993,krista.schaudel,Active,krista.schaudel,kristaschaudel
30280669,10028052957,nguyenkatarina,Active,,nguyenkatarina
30280713,10028053004,stephaniecoleinteriors,Active,,stephsvida1
30280744,10028053103,michaelaswrld,Active,,michaelaswrld
30280724,10028053082,wfhdani,Active,,wfhdani
30280745,10028053104,jackieteachesyou,Active,,jackieteachesyou
30280730,10028053089,farranchandlersummers,Active,,farranchandlersummers
30280783,10028053144,samanthataylorblog,Active,samantha.taylor.blog,samanthataylorblog
30280746,10028053105,extracellestial,Active,,extracellestial
30280826,10028053049,injectorpachar,Active,,charbader.pa
30280754,10028053113,sydalexis18,Active,,sydalexis18
30280850,10028053073,rynelly,Active,,rynelly
30280757,10028053116,emily.perk,Active,,emily.perk
30280763,10028053122,claire_marchant,Active,clairemarchantdallas,claire_marchant
30280806,10028053028,marydominiquee,Active,marydominiquee,marydominiquee
30280814,10028053036,taylornpoblett,Active,,taylordoesparks
30280821,10028053043,sarahhchia,Active,sarahchia,sarahhchia
30280884,10028053181,UNOFFCL by Amanda,Active,hauteunoffcl,hauteunoffcl
30280899,10028053196,iamlacykay,Active,iamlacykay,
30280900,10028053197,subwaysavvy,Active,subwaysavvy,subwaysavvy
30280982,10028053284,beewithbritt,Active,beewithbritt,beewithbritt
30280917,10028053215,Stephanie Lacock,Active,lacosteph,stephs_favorite_finds
30280934,10028053234,isabelstimach,Active,,isabelstimach
30280935,10028053235,marissacstahl,Active,,marissacstahl
30281050,10028053353,cargobikemomma,Active,cargobikemomma,
30281076,10028053380,myoutfitlife,Active,diaryofachama,diaryofachama
30281058,10028053361,simplyliana,Active,simplyliana,simplyliana
30281751,10028054051,Marianne B.,Active,withmarianneb,
30281761,10028054061,Melva Simpson,Active,epicluvv,epicluvv
30281790,10028054091,Rosemary,Active,rosemarymaccabe,rosemary_maccabe
30281976,10028054280,Shemara Pittman | Gifted Lenses™️,Active,giftedlenses,officialkandyy
30282175,10028054480,Jeremiah M Williams,Active,itsjmwilliams,itsjmwilliams
30282190,10028054495,P A T T Y ☀️,Active,pattyisbooked,
30282464,10028054769,Kelsey Neyman,Active,nourished_neymans,
30282486,10028054791,diera325,Active,,wildlydiera
30282777,10028055168,🅓🅔🅢🅘🅖🅝  🅐🅝🅓  🅓🅘🅨🅢  🅑🅨  🅕🅐🅘🅣🅗,Active,designfixation,
30282797,10028055188,ℕ𝕚𝕜𝕜𝕪  || Lifestyle Content Creator,Active,,nikky.carrasco
30283184,10028055576,Lyndsay,Active,lyndsaykate,lyndsaykate
30283787,10028056200,Ki’Ara Cheyennee,Active,,kiaracheyennee
30284311,10028056723,aka Chebo 🍒,Active,chelsea_debo,chelseadebo
30284317,10028056729,I’m Just A Girl. 💕👸🏽,Active,keyonaaaa___,thatgirlkey02
30284382,10028056795,Zarana Gandhi | Lifestyle Content Creator,Active,smilingdelight,
30284411,10028056824,Dulce S Leger 🇩🇴,Active,dulceleger26,dulceleger26
30284630,10028057039,Taylor Monèt 💟,Active,wusgoodtay,wusgoodtay
30284842,10028057251,Blair Tate,Active,,jessicablairtatewhite
30285151,10028057561,Andaleeb Danial,Active,andaleebdaniyal,leebreviews
30285254,10028057664,Mrs. Darnisha Parker,Active,,_keepingupwiththeparkers
30285387,10028057797,Cathryn Jenn,Active,cathrynjenn_,cathrynjenn
30285392,10028057802,Anna Keehler,Active,alsbjr_annakeehler,
30285412,10028057822,Sam🌸,Active,sam__ghani,sam__ghani
30285423,10028057834,Amy Sarfo,Active,business_barbie,business_barbie
30285666,10028058077,Lisa & Yan | IG + UGC Creator,Active,forwardbeaauty,lalisazg
30285701,10028058112,🧘🏽‍♀️🦋✝️,Active,char.aa,lifeofcharaa
30286129,10028058540,Nellie J,Active,iamnelliej,iamnelliej
30287727,10028060646,basicbookz,Active,kellie.verse,kellie.verse
30287735,10028060654,ellettocs,Active,ellettocs,daniortillo
30287863,10028060699,juliarem2,Active,juliarem2,juliaremillard
30287758,10028060678,taymas15,Active,,taymas15
30287876,10028060712,mycuteattack,Active,mycuteattack,mycuteattack
30287883,10028060719,healthynourishinglifestyle,Active,healthynourishinglifestyle,michellegoffredo
30288045,10028060883,ninaabellla,Active,ninaabellla,ninaabellla
30287994,10028060831,sj_villafranca,Active,sjvillafrancaa,sjvillafrancaa
30288048,10028060887,__karaweber,Active,__karaweber,__karaweber
30288127,10028060969,jajar_bubbletea,Active,,jajar_bubbletea
30288056,10028060895,zuls_lookbook,Active,,zuls_lookbook
30288120,10028060962,happy_imperfectionist,Active,,happy_imperfectionist
30288930,10028061791,Noure DAMAJ™ نور دمج,Active,nouredamaj,nouredamaj
30290609,10028063661,Jordan Harkins,Active,homebyharkins,homebyharkins
30291871,10028064924,chasejosephson,Active,chasejosephson,chasejosephsonn
30292323,10028065376,vanitamwilson,Active,rooted.sacred,vybewitqadira
30292397,10028065450,crampedlivingllc,Active,lavishslumbers,crampedliving
30292541,10028065591,kristen,Active,,kristen_rae_pucci
30293389,10028066620,lorigardnerugc,Active,lorigardnerhealth,
30293544,10028066780,mercedesarana0,Active,mysticwishes,mysticwishes
30293989,10028067222,lauramegan34,Active,,yerawizardharry34
30294225,10028067449,Asia-Rene Robinson,Active,,asiaener
30294482,10028067701,triva Starks,Active,nikki.influence,nikki.influence
30294561,10028067781,aieshahimed15,Active,,ugcbyaieshax
30296111,10028069321,Jeramel Calderon,Active,,jceverythingofficial
30296116,10028069327,cleanwithchristin23,Active,,yupitschristin
30296453,10028069662,meetalipatelusa,Active,,desiroot.patel
30297374,10028070584,sadebobb,Active,bobbiisade,
30297380,10028070589,Dvnté,Active,dvntemotion,dvntemotion
30297720,10028070934,thedishpan,Active,thedishpan,thedishpan
30297834,10028071048,Sunaina Bhagi,Active,sunainabhagi,sunainabhagisb
30299748,10028072969,Brandon Brown,Active,bbrandonbrown22,bbrandonbrown22
30300014,10028073233,Izail Brooks,Active,itsizail,itsizail
30300135,10028073355,Surya Chandrasekaran,Active,surya.chandrasekaran,hi.surya
30300239,10028073458,HUNCHO,Active,huncho.619,huncho619
30300233,10028073452,Gene Park,Active,genewpark,genewpark
30300242,10028073461,Rico,Active,,rico1kruz1
30300436,10028073657,isisn.prteam,Active,,ninoskada
30300878,10028074121,Anthony,Active,,theantmxna
30301560,10028074808,ALBE RODRIGUEZ,Active,okayalbe,okayalbe
30301644,10028074893,drew✖️,Active,,drewwmillerrr
30302868,10028076129,Reggie B,Active,reggiee.b,
30304068,10028077326,tyrasok88,Active,,chantyrasok
30304551,10028077808,tealmoondesign,Active,,haileamiles
30304678,10028077937,sonyahenderson333,Active,,spiritualqueen9
30304680,10028077939,Kia Diaz,Active,pretty_different1,pretty_different27
30307971,10028081231,janeshagarrett92,Active,,rileyjane2
30307980,10028081240,eliyahhawkins06,Active,,eliyahbaby2075
30308263,10028081473,heylatriece,Active,,heylatriece
30308697,10028081858,kellylaia81,Active,downriverdesign,driftlesslykelly
30308703,10028081864,ayselshirvanova13,Active,byays13,
30308714,10028081875,selinediazdiaz18,Active,,selidiaz1822
30308808,10028081959,jakavia marshall,Active,,medqueen36
30308814,10028081964,jeralyn.guadalamar,Active,,jeralynnn_
30308821,10028081968,akimova.av,Active,akimusha_fit,akimusha_fit
30312208,10028085313,amberjackson1994m,Active,,ambam.theone1
30312247,10028085350,dbushrod78,Active,,pixelquilt
30312385,10028085484,Ari,Active,,rishy_rish
30312429,10028085526,Shadae Rahiem,Active,lifebyshadae_,lifebyshadae_
30312684,10028085909,ourhomeinarizona1,Active,,ourhomeinarizona
30313662,10028086880,anastasiacreatorburhan,Active,,stasyan_life
30313842,10028087060,lu.anaya.3,Active,,lougiiz
30314754,10028087927,kitaleonard6480,Active,,born.billionaire
30314772,10028087941,Jonlynn Brantham,Active,jlilydesigns,
30314823,10028087988,angelmcneil220,Active,,angelfacesllc
30314826,10028087990,lanalineny,Active,,svetlanakrylova47
30314877,10028088035,bardrell_boykin,Active,nursedominatrix,missy8155
30314887,10028088044,jasmangreen.holdings,Active,,jasman_renee
30314892,10028088048,steproseme,Active,styleofliiving,
30314959,10028088114,vrdavis45,Active,simplychicbymsvickie,msvickiedavis
30315320,10028088453,nhuffman65,Active,natalieanncreates,natalieanncreates
30315323,10028088455,janaegutierrez,Active,,_limados
30315593,10028088720,jessicamarieavila,Active,,jessicalaguera365
30315637,10028088757,missindependent024,Active,,jeanettixx
30316289,10028089394,Maryam Fatima,Active,tooba_toobi,toobafatima07
30316572,10028089679,christinecmendez,Active,christinecarolyn_,christinecarolyn_
30316764,10028089869,Velton Flowers,Active,,blacgyver
30316974,10028090078,anadebeaut,Active,anadebeaut,anatookthis
30316978,10028090082,sarah_influences_you,Active,sarah_influences_you,s.l.b.m0
30316994,10028090100,aciredynasty,Active,,aciredynasty
30316989,10028090095,mamaceeraaww,Active,ceeraaww,mamaceeraaww
30316995,10028090101,stephurbina1984,Active,stephurbina1984,
30317018,10028090122,stephdallara,Active,stephdallara,stephdallara
30317057,10028090163,clarissaalexis,Active,clarissaalexis,clarissaalexis
30317036,10028090140,onthemovewithmegan,Active,meganyarberry,meganyarberry
30317082,10028090192,arielleelizabeth3,Active,,allarielle
30317076,10028090186,emmylayne.myers,Active,emmylayne.myers,emmylayne.myers
30317087,10028090198,livhendyy,Active,livhendyy,livhendyy
30317161,10028090279,ashleeyy.ramos,Active,ashleeyy.ramos,ashleeyy.ramos
30317123,10028090236,kennedygoebel,Active,kennedymcrill_,kennedymcrill
30317137,10028090252,annaliagutz,Active,annaliaagutz,annaliagutz
30317149,10028090267,_lexibby,Active,_lexibby,lexisonlinnee
30317155,10028090273,maleah.matias,Active,maleah.matias,maleah.matias
30317172,10028090293,Umi Abdul-Mateen,Active,umixo,
30317217,10028090343,lilhoppytoe2.0,Active,,lilhoppytoe2.0
30317474,10028090597,thelabormama,Active,thelabormama,thelabormama
30317535,10028090662,annadiblosi,Active,anna_diblosi,anna_diblosi
30317490,10028090614,briannatongret,Active,,briannatongret
30317537,10028090664,chloebartuska,Active,,chlomotion
30317506,10028090631,kndybarroso,Active,,kndybarroso
30317570,10028090699,adeekshyagrg,Active,,adeeggg7
30317516,10028090642,anna444banana,Active,anna444grace,anna444banana
30317576,10028090705,magical_minhdom,Active,magical_minhdom,magic_minhdom
30317521,10028090647,vivianxpena,Active,viv_beautiful,
30317609,10028090739,hollierill,Active,,hollierill
30317533,10028090660,maddienorton47,Active,contentbymadeline,maddienorton47
30317610,10028090740,itz_fierceness,Active,,itz_fierceness
30317556,10028090685,gemma_noelle,Active,,gemma_noelle
30317564,10028090693,tiabranson,Active,,tiabranson
30317583,10028090712,nicolesieee,Active,,nicolesieee
30317635,10028090766,Brittani Alix,Active,brittani.inthecity,brittani.inthecity
30319077,10028092185,Michelle Allan,Active,,itsmichellerae
30319216,10028092319,fata.acquoi001,Active,,fitwithfata
30319239,10028092339,evereann16,Active,,nondodamacc
30319399,10028092497,daynaamaier,Active,,daynacham
30319520,10028092617,megannthompson228,Active,,the_fox_and_the_hounds
30319529,10028092626,paigecarlson96,Active,,mama_paige2
30319757,10028092849,h4yleeb,Active,,h4yleeb
30319986,10028093070,lauren.beeman7,Active,lauren_lane_culinarian,laurenlanecooks
30327632,10028100991,fhrabowy88,Active,,feliciahrabowy1
30333602,10028107471,Madison Hildebrand,Active,madisonmalibu,
30333881,10028107758,racheldwyerugc,Active,racheldwyerinsf,racheldwyerinsf
30334079,10028107976,Janea Early,Active,janeadamae,janeadamae
30334394,10028108300,hello.sunshines,Active,welcomesunshines,welcomesunshines
30335566,10028109456,jordanjbarta,Active,sunsethousefl,
30335695,10028109577,Tiara Johnson,Active,,sicsistercircle
30337352,10028111261,charlieandcyn,Active,charlie_and_cyn,charlie_and_cyn
30337721,10028111554,ayemaricontent,Active,xayemari,xayemari
30337749,10028111580,terrica_dorsett,Active,,td4l81
30338128,10028111935,hotmess_meg,Active,,hotmess_meg
30338163,10028111968,brittanyleighmae,Active,brittanyleighmae,brittanyleighmae
30338179,10028111982,jnjacks5,Active,j_nicoleandco,jnicoleandco
30338740,10028112505,Jessica Boyd,Active,jessicaboydhomes,jessicaboydhomes
30339779,10028113488,Vannessa Diaz,Active,,sincerely_sinister
30340556,10028114199,Mehdi Hosseinzadeh,Active,lifeinwaheaven,lifeinwaheaven
30340838,10028114428,Shena Humbert,Active,,shesurvived13
30341152,10028114653,isabelbprice,Active,,isabelbprice
30341478,10028114918,Tad Franks,Active,,toy.command
30341684,10028115114,brermahaffey,Active,,urbanlaxhome
30342647,10028116205,gibbswiksell,Active,,bygibbs
30342648,10028116206,decorby.fanny,Active,decorby.fanny,decorby.fanny
30342948,10028116465,ravenaninn,Active,,ravenandrylan.momcreator
30343048,10028116534,neciadhungana75,Active,,neciyaa
30343064,10028116546,mauricioiris6,Active,,cristinna28_
30343191,10028116656,darien_markham,Active,,darienanne1824
30343234,10028116686,Miranda Garavelli,Active,,mirandafaye01
30343322,10028116761,coffeeinconnecticut,Active,coffeeinconnecticut,
30343411,10028116836,thatgirlrachelh,Active,,thatgirlrachelh
30343439,10028116857,homeandolives,Active,,homeandolives
30343587,10028116957,emily.reagan21,Active,emilymaexo_,emilymaexo_
30343594,10028116961,torihouse02,Active,torihouse02,torihouse2
30343607,10028116970,happylittlesouls1,Active,,meccaphenomenalwoman
30343687,10028117024,monjori.is,Active,cny_mom_vlog,teacher.mom.on.duty
30343778,10028117085,Saiyda Miller,Active,,sai_inspired
30344071,10028117289,angelakharitonov,Active,,angelasarkissian
30344139,10028117331,demimiller61,Active,,sweetbabyjae
30344162,10028117343,mrs.macystanford,Active,mrs.macystanford,
30344173,10028117350,ugcwithpenelope,Active,,penelopepleasee
30344266,10028117421,natalielujan92,Active,,natalielujancarrillo21
30344643,10028117753,kiara.g.cervantes,Active,goodchoicegoods,
30344667,10028117771,Celina Fizell,Active,celinaandhenry,celinaandhenry
30344674,10028117775,njohnsondesigns,Active,slowly_intentional,slowlyintentional
30344689,10028117786,hardaway.brittany,Active,,brittany_vashun
30344691,10028117788,mccutcheon.tcm,Active,mccutcheon.tcm,mccutcheon.tcm
30344719,10028117807,coleimani77,Active,,imaniantinique
30344723,10028117810,karl.duval9,Active,,fishingwithduval
30344726,10028117813,ItsCleo Patra,Active,,patrake
30344739,10028117819,guadalupe.rivas1119,Active,,guadaluperivas01
30344747,10028117826,Modish Girl,Active,,k_nmd
30344750,10028117829,leahbarthol,Active,,leahsmith2224
30344836,10028117889,randolph.marq,Active,kays_real_life_,kays_real_life_
30344930,10028117949,thatfamousfamily,Active,thatfamousfamily,thatfamousfamily
30345066,10028118063,alexandramezzza,Active,,alexxricooo
30346996,10028119974,drsims.tkg,Active,drlsims,drsimsrevitalife
30373147,10028146105,ansleygordon,Active,,sweatyhandsans
30382420,10028155359,scalzullia,Active,,ivette_libra
30388759,10028161851,S 🌴 Los Angeles,Active,pore2poor,
30389337,10028162432,Skincare 💫 Get Your Glow On,Active,glowgettersisters,glowgettersisters
30389392,10028162485,Dog Friendly Living,Active,jacky.dfl,
30389723,10028162815,Brittany Anjanette Jitta,Active,anjanettejitta,anjanettejitta
30389798,10028162890,Alicia Mathews,Active,aliciagoingeverywhere,
30389900,10028162993,Deborah Mele,Active,italianfoodforever,
30390347,10028163431,Witty Smitty,Active,smittythepup,
30390396,10028163478,𝙹𝚘𝚗𝚊𝚌𝚔 Abdullah Al Mahamud,Active,imjon10,imjon10
30390712,10028163789,Danielle Lampo,Active,daniellelampo,daniellelampo
30390720,10028163797,diana Mohamed,Active,diana_mohz,dianamohz.edit
30390765,10028163843,thatgaljenna,Active,,thatgaljennat
30391008,10028164082,Géminis Orellana,Active,alhena_orellana,alhenaorellana_
30391092,10028164168,Pallavi Agarwal - mom fun blogger,Active,happy_space_of_life,
30391171,10028164245,Genesis Mogollon,Active,genesismogollonc,genesismogollon11
30391327,10028164403,Alex,Active,alexwgoals,appleuser48334775
30391695,10028164768,joc,Active,jocelyncruz,jocladiosaaa
30391773,10028164845,Esther Rezvani,Active,estherrezvani,
30391865,10028164935,Danielle Park,Active,doingitcrystals,tiktoklivetrendyshop
30392034,10028165105,GlambyItti | DMV Fashion & Lifestyle Blogger,Active,glambyitti,
30392306,10028165377,Crystal Marie ~ Plus Size Affordable Fashion | Lifestyle|,Active,crystaluzoho,
30393183,10028166247,mcculloughbaby20,Active,_thehunterexperience,_thehunterexperience
30395376,10028168426,bleumoneynae10,Active,,na3gotti_
30400405,10028173435,smgiannaccari,Active,sofiaaxmariee,shopwithsof
30404787,10028177803,brandisellerzjackson,Active,bstereo,
30424234,10028197210,itstoyawhite,Active,,itstoyawhite_
30424352,10028197314,emandmonaecarlsongrimmett,Active,,emxmonae
30424445,10028197386,huberslaikeu,Active,,abugstory
30424529,10028197463,Nicole Flothe,Active,nicoleflothe,
30424706,10028197639,Jenns,Active,,urfriendjenn
30425038,10028197923,malaikiasavage,Active,unapologetic_lika_,
30425084,10028197954,letyourbeautyspeak,Active,sheronda_c,her_beauty_speaks
30425144,10028198005,bellaraeradio,Active,,bellaraeonair
30425195,10028198036,lansa,Active,,lansa.jpg
30425211,10028198051,aliesegrish,Active,aliesemichelle,aliesemichelle
30487734,10028260523,josiethelabradood,Active,josiethelabradood_,josiethelabradood_
30487941,10028260710,daphney.neston,Active,damdaph,
30488058,10028260813,l.m.thompson,Active,bossmomstribe,thebaddestbossmom
30488112,10028260862,brendayze,Active,,brendayze
30488289,10028261014,Kasim Kabbara,Active,,icegawwd
30489878,10028262556,lxpxt98,Active,mr.l_vibes,mr.l_vibes
30491434,10028264099,collabs.skykellisa,Active,,sky.kellisa
30491441,10028264104,danielle.mcgee12,Active,,daniellemcgeee
30491480,10028264134,jordyd.contact,Active,,thejordyd
30491557,10028264199,joyfullybuilt,Active,joyfullybuilt,
30491896,10028264511,gabydrm.ugc,Active,gabydrm.ugc,gabydrm.ugc
30491835,10028264444,Kenice,Active,,kaemullaaa
30491913,10028264528,niyeaaaa__,Active,niyeaaaa__,niyeaaaa
30492176,10028264754,sharadan,Active,kingswooddesignco,sharadanparks
30492404,10028264934,our.cozyluxe.haven,Active,our.cozyluxe.haven,our.cozyluxe.have
30492417,10028264944,Cathy Shipman,Active,mominavan,cathyshipman1
30492802,10028265327,Teneice Permission (Teneice),Active,candidbyteneice,candidbyteneice
30492844,10028265362,octavialloyd_6,Active,,onltravelnow
30492916,10028265425,Sarah Bailey,Active,sarahbethbailey,
30493201,10028265633,Kourtnie L,Active,kourtfluenster,kourtnie.reviews
30493566,10028265950,Andie Ogando,Active,runbcyoucan,runbcyoucan
30493577,10028265959,ematel715,Active,erikaccross,
30493762,10028266113,kcaillier2,Active,,foreignke
30493778,10028266124,jlanthony_90,Active,chef_foodiejess,curatorjess
30493973,10028266281,gatherandglow.ne,Active,gather_and_glowco,
30493974,10028266282,emilymkresse,Active,,emilykresse521
30494201,10028266427,stefaniellise,Active,,stefaniellise
30494342,10028266528,nicolebibiano.business,Active,nicolebibianoo,nicole.bibiano
30494416,10028266590,emblakeleycollabs,Active,,emeblakeley
30494634,10028266767,naomihunts,Active,,naomilingle
30494699,10028266808,carrih909,Active,,mycrazybeautifulworld
30494742,10028266834,briannaleach3,Active,,brijoliee
30494772,10028266856,cindydemerson,Active,,cindyswabyemerson
30494785,10028266866,mirella_zamarron15,Active,yeyab.eauty,mirellakz
30494799,10028266877,brooke.pavel,Active,brookepavel,
30494816,10028266889,thegirlcris,Active,cristhegirl,
30495042,10028267065,Zanedra Martin,Active,,astjs5
30495140,10028267144,sabarakati,Active,by_barakati,by_barakati
30495163,10028267159,lahill.collabs,Active,l.a._hill,l.a_hill
30495182,10028267168,christinaaabg,Active,,christinaaageee
30495293,10028267247,Kait Williams,Active,kaitlindiaries,talkaboutitkait
30495310,10028267261,vsolomon04,Active,,sunshine236t
30495596,10028267551,klocafff,Active,,klocaff
30495598,10028267553,justinwayoro,Active,bookofjenesys,bookofjenesys
30495698,10028267644,larae_sturm,Active,dauntlesssoulbrewco,dauntlessbrewco
30495875,10028267792,Rafaela Mattevi,Active,rmgcreative,rmgcreative
30495934,10028267846,Ambitious Beauty For You,Active,,jjcreativez
30496297,10028268191,ssduncanson,Active,itsshaquella,itsshaquella
30496484,10028268356,kristinafraker,Active,,meetthefrakers
30496506,10028268377,Maby Guazozon,Active,mabyguazozon,mabyguazozon
30496748,10028268616,Tiara Grant,Active,,iamtiaradominique
30496878,10028268732,sarahpytleski,Active,,sarahpytleski
30496981,10028268829,Katelyn Pelzman,Active,,placemate
30496987,10028268835,luara.parceria,Active,,lua_ibelieve
30497081,10028268923,CJ Zucker,Active,ambyanse,lifebycj
30497160,10028269001,herlende08,Active,herher08,whereisshenow08
30497230,10028269068,chanelraedecor,Active,,chanelraedecor
30497297,10028269128,gloseguerastyles,Active,styledbyginao,styledbyginao
30497323,10028269150,laurajadeprado,Active,,laurajadeprado
30497343,10028269164,lenvixochieng,Active,,lynvix_achy_22
30497413,10028269225,britany49,Active,addisonashaw,shaeaddisonco
30497511,10028269294,Kathleen Capstick,Active,hazelandhoneykmc,kathleencapstick
30497515,10028269297,jonathanjacobs89,Active,,realjonjacobs
30497726,10028269471,Tatiana,Active,,itsonly1tot
30497774,10028269513,lilly.kalyuz,Active,,lilly.kaly
30497835,10028269555,Yvette Michelle,Active,theyvettemichelle,
30497847,10028269564,gallygal,Active,,gallygx.digitalmama
30497914,10028269609,Alicia Hawes,Active,,aliciasfaves
30497916,10028269611,affiliate,Active,scopilo_reviews,
30497946,10028269632,brooke,Active,onehopewine_brookemiller,
30497965,10028269646,nbarrismsw,Active,,nbarrislmsw
30497984,10028269660,Natalie Jennings,Active,thenataliemichelle,nataliemichelleugc
30498011,10028269679,knitsbydrea,Active,dreaacro,dreacro
30498025,10028269690,contact.jensdigitaldiary,Active,,jensdigitaldiaryy
30498030,10028269693,loreal.ross,Active,youateyet_,youateyet_
30498148,10028269803,kjewell137,Active,katie.kirby.13,mk2123_
30498205,10028269845,kalyntharris,Active,,itskalynharris2
30498265,10028269891,valerieramirezmedia,Active,,internetvalerie
30498277,10028269902,team,Active,waxpros,thewaxpros
30498286,10028269911,iam.nichole.ugc,Active,nhort725,nhort725
30498421,10028270009,Vio Sych,Active,trywithvilli,redpantera
30498426,10028270014,sichyar,Active,sonviof,lenore951_
30498479,10028270055,queen.mandy88,Active,,queen.mandy.88
30498501,10028270071,keraboone,Active,,nurselifekera
30498505,10028270074,tinacharlot,Active,,tinarobertson735
30498527,10028270091,toniwright33,Active,,prettylilone1
30498531,10028270093,thehawkmom,Active,thehawkmom,thehawkmom
30498562,10028270119,cassidymhanscom,Active,,cassidymhanscom
30498564,10028270121,parkersonthego16,Active,parkersonthego,parkersonthego
30498582,10028270136,Uliana Grabciuc,Active,_grabciuc__,smighelscaia
30498599,10028270145,Rebecca Mrazek,Active,rebeccamrazek,rebeccamrazek
30498603,10028270147,nikkrank,Active,,mahoganyessentials
30498609,10028270153,Nikki Mincey,Active,originalnikki41,nikkimincey
30498646,10028270176,mromo00,Active,,beautiful.disasster
30498657,10028270186,Brandy Dallas,Active,,iambdallas
30498715,10028270221,shayshanee58,Active,,sexy.sweetwinks3
30498731,10028270236,jackiemills401,Active,,lifewith.jacqueline
30498734,10028270238,katpalocko,Active,katsfabulousfinds,
30498735,10028270239,pawesomepixel,Active,,pawesomepixel
30498748,10028270248,adrianelianaofficial,Active,its__adriane,its__adriane
30498758,10028270257,altia Fortune,Active,,giselle04151
30498769,10028270263,tristarr3,Active,jbriannejahn,
30498775,10028270267,mstansbusiness,Active,,kenzstansfield7
30498814,10028270291,Devin Wyatt Johnson,Active,devinawyatt,devinawyatt
30498905,10028270354,rayofsunshine025,Active,,anastrachel
30498910,10028270359,barmarkey,Active,,barbiesummerhealth
30498959,10028270384,clutchthewheel,Active,nesscline,lindan1213
30499047,10028270429,ashlie.love2,Active,,ashlietaughtme
30499084,10028270454,suz.conway0726,Active,home4aspensparrow,
30499097,10028270462,subversionz,Active,,glitchgestaltgirl
30499099,10028270463,lexxflexlexx,Active,,lexxwtheflexx
30499147,10028270484,sotoerika25,Active,casitamexahermosa,
30499157,10028270487,Casey Voeks,Active,kcpv_home,
30499189,10028270508,tonya,Active,,primgal92
30499231,10028270534,styledxjanay,Active,officialstyledxjanay,officialstyledxjanay
30499248,10028270541,murdoughem,Active,_all_about_e_,_all_about_e_
30499250,10028270543,meloguyeatz,Active,,meloguyeatz
30499392,10028270657,mayraplaterougc,Active,mayraplaterot,mayraplaterot
30499492,10028270724,camigc.nc,Active,camigcrostaok,camigcrosta
30499626,10028270816,simplelivingsamantha,Active,simplelivingsamantha,simplelivingsamantha
30499635,10028270822,bettymengesh12,Active,,betty_mengesh
30499800,10028270954,evyncassidy,Active,,evyncassidy
30499868,10028271006,soytopmommy,Active,soytopmommy,soytopmommy
30499891,10028271026,aarti40,Active,,aartiipatell_
30499926,10028271050,bouzammourchicago2015,Active,camelia_bz1,camelia_bz1
30499995,10028271100,sandersmelicia,Active,,melodiouskennedy
30500012,10028271116,mstoyafaye,Active,geminidiva83,mztoyafaye
30500042,10028271135,Kelly Schubel,Active,,topfitfinds
30500052,10028271139,shelbyhayes792,Active,theshelbeyonce,theshelbeyoncexo
30500060,10028271145,zzz_yu,Active,yuyoo24,yupiyapa
30500120,10028271191,jasminevalcinpr,Active,,thejvedit
30500198,10028271244,itsmackenzieclark,Active,,itsmackenzieclark
30500209,10028271250,Chris Thacker,Active,alternapop,
30500238,10028271269,jacki,Active,recipes.madewithlove,
30500400,10028271405,marcherie,Active,the_vokal_ms.cherie,ma_cherie_amour
30500403,10028271407,desiree_c_henderson,Active,,msraye22
30500435,10028271430,rosugc17,Active,roscarcreations,rosmerysortiz5
30500499,10028271460,bzahne12,Active,bonniebell_zak,
30500587,10028271508,hooperjulia27,Active,,juliamomentss
30500693,10028271572,sannysan32,Active,,biggestswave
30500789,10028271632,mothang27,Active,moknows_13,moknows_13
30500791,10028271634,jenn,Active,motherthyme,motherthyme
